Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
BKNG,1075531,Booking Holdings Inc.,2039620.0,46355,448,"hief Financial Officer on March 1, 2018 and, as a result, will be permitted to reach the ownership guidelines over time.&nbsp;Our stock ownership guidelines also establish requirements for non-employee members of the Board, which are set forth under 2017 Non-Employee Director Compensation and Benefi","on page 31 for certain details relating to beneficial stock ownership, calculated in accordance with SEC rules.(2)Based on the closing share price of $2080.39 on March 29, 2018.(3)Mr. Goulden became Chief Financial Officer on March 1, 2018 and, as a result, will be permitted to reach the ownership guidelines over time.&nbsp;Our stock ownership guidelines also establish requirements for non-employee members of the Board, which are set forth under 2017 Non-Employee Director Compensation and Benefi"
AMD,2488,ADVANCED MICRO DEVICES INC,1078908.0,89909,121,"ion of proxies foruse at our Annual Meeting, which will take place on Wednesday, May&nbsp;2, 2018 at 9:00&nbsp;a.m. Pacific Time at AMD, 2485 Augustine Drive, Santa Clara, California 95054 and virtually at AMD.onlineshareholdermeeting.com. Our stockholders asof the close of business on the Record Da","bsp;WHY AM I RECEIVING PROXY MATERIALS?&nbsp;&nbsp;A:&nbsp;&nbsp;&nbsp; Our board of directors (the &#147;Board&#148;) is providing these materials to you in connection with the Board&#146;s solicitation of proxies foruse at our Annual Meeting, which will take place on Wednesday, May&nbsp;2, 2018 at 9:00&nbsp;a.m. Pacific Time at AMD, 2485 Augustine Drive, Santa Clara, California 95054 and virtually at AMD.onlineshareholdermeeting.com. Our stockholders asof the close of business on the Record Da"
NOW,1373715,"ServiceNow, Inc.",4501225.0,180049,250,"heck Point Software, eBay, Intuit, PayPal Holdings, Symantec, VeriSign, VMware and Zillow Group based on market capitalization, revenue and industry comparability. The 2018&#32;Peer Group was used by the Compensation Committee in connection with its compensation deliberations through the end of 2017","tinet, Tableau Software and the Ultimate Software Group because they did not meet the targeted selection criteria for market capitalization. The Compensation Committee added Adobe Systems, Autodesk, Check Point Software, eBay, Intuit, PayPal Holdings, Symantec, VeriSign, VMware and Zillow Group based on market capitalization, revenue and industry comparability. The 2018&#32;Peer Group was used by the Compensation Committee in connection with its compensation deliberations through the end of 2017"
REGN,872589,"REGENERON PHARMACEUTICALS, INC.",2591778.0,123418,215,"osophy&#151;Reward All Employees for Value CreationOur compensation supports our core strategy to create and advance a high-quality, internally-developed product pipeline. The pipeline is directly created by our talented employees, and their engagement and commitment represent a keydriver of pipelin"," our business model and drive our product pipeline. This design at times requires departing from what could be viewedas the typical market practice.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Our Compensation Philosophy&#151;Reward All Employees for Value CreationOur compensation supports our core strategy to create and advance a high-quality, internally-developed product pipeline. The pipeline is directly created by our talented employees, and their engagement and commitment represent a keydriver of pipelin"
ENB,895728,ENBRIDGE INC,365721.0,121907,30,"o the long-termsustainability of our business, and that our performance in this area is critical to differentiating our company. By engaging with our stakeholders, we&#146;ve identified the most important factors that support our long-term sustainability: safetyand environmental protection; communit",
VRTX,875320,VERTEX PHARMACEUTICALS INC / MA,1692088.0,211511,81,"rson to vote the stockyou own in the manner you direct. That other person is called a proxy. If you designate someone as your proxy in a written document,that document also is called a proxy or a proxy card. The board of directors has designated Jeffrey M. Leiden, Ian F. Smith, MichaelParini and Mic","ives of Ernst&amp; Young LLP are expected to attend the annual meeting and be available to respond to questions from shareholders.&nbsp;What is a Proxy?&nbsp;It is your legal designation of another person to vote the stockyou own in the manner you direct. That other person is called a proxy. If you designate someone as your proxy in a written document,that document also is called a proxy or a proxy card. The board of directors has designated Jeffrey M. Leiden, Ian F. Smith, MichaelParini and Mic"
HCA,860730,"HCA Healthcare, Inc.",1715974.0,55354,312,,
PGR,80661,PROGRESSIVE CORP/OH/,887952.0,68304,136,"ard of Directors. The Board has approved the matters to be acted upon at the Annual Meeting (described in more detail below). The Board recommends that you vote FOR each director nominee named in this Proxy Statement and FOR Items 2 and 3, as such proposals are described in this Proxy Statement.What","proxy, you are able to ensure that your vote is counted without having to attend the Annual Meeting in person.Who is soliciting my proxy?This solicitation of proxies is made by and on behalf of our Board of Directors. The Board has approved the matters to be acted upon at the Annual Meeting (described in more detail below). The Board recommends that you vote FOR each director nominee named in this Proxy Statement and FOR Items 2 and 3, as such proposals are described in this Proxy Statement.What"
EOG,821189,EOG RESOURCES INC,1022112.0,146016,72," that you owned shares of our Common Stock as of the Record Date, in order to be admitted. For safety and security reasons, no cameras, recording equipment or other electronic devices will be permitted in the Annual Meeting. Awritten agenda and rules of procedure for the Annual Meeting will be distr","name of a bank, broker or other nominee and you plan to attend the Annual Meeting, you must present proof of your ownership of our Common Stock, such as a bank or brokerage accountstatement indicating that you owned shares of our Common Stock as of the Record Date, in order to be admitted. For safety and security reasons, no cameras, recording equipment or other electronic devices will be permitted in the Annual Meeting. Awritten agenda and rules of procedure for the Annual Meeting will be distr"
SO,92122,SOUTHERN CO,946000.0,86000,114,"ble for election, the Board may substitute another nominee. In that event, the proxy would be voted for the substitute nominee unless instructed otherwise on the proxy form.14&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Southern Company 2018 Proxy StatementTable of ContentsCorporate Governance at Southern Company ","proxies named on the proxy form will vote each properly executed proxy form for the election of the 15 Director nominees, unless otherwise instructed.   &#9658;   If any named nominee becomes unavailable for election, the Board may substitute another nominee. In that event, the proxy would be voted for the substitute nominee unless instructed otherwise on the proxy form.14&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Southern Company 2018 Proxy StatementTable of ContentsCorporate Governance at Southern Company "
BDX,10795,BECTON DICKINSON & CO,1455894.0,44118,339,"ffirmative vote of two-thirds of the votes cast at the meeting. Under New Jersey law, abstentions and shares that brokers do not have the authority to vote in the absence of timely instructions from the beneficial owners will not be counted as votes cast, and, accordingly, will have no effect on the"," named executive compensation) requires the affirmative vote of a majority of the votes cast at the meeting.  Approval of Proposal 4 (amendment to Restated Certificate of Incorporation) requires the affirmative vote of two-thirds of the votes cast at the meeting. Under New Jersey law, abstentions and shares that brokers do not have the authority to vote in the absence of timely instructions from the beneficial owners will not be counted as votes cast, and, accordingly, will have no effect on the"
CSX,277948,CSX CORP,197394.0,98697,27,"675;      &#9675;                        &#9675;      CoreCivic, Inc.Park National Corporation   John B. Breaux      2005                           &#9675;            &#9675;      C      LHC Group, Inc.   Pamela L. Carter      2010                           &#9675;      C      &#9675;            Bro","bsp;    COMPENSATION   &nbsp;&nbsp;    EXECUTIVE   &nbsp;&nbsp;    FINANCE   &nbsp;&nbsp;    GOVERNANCE   &nbsp;&nbsp;    PUBLIC AFFAIRS   &nbsp;&nbsp;    Donna M. Alvarado      2006               &#9675;      &#9675;                        &#9675;      CoreCivic, Inc.Park National Corporation   John B. Breaux      2005                           &#9675;            &#9675;      C      LHC Group, Inc.   Pamela L. Carter      2010                           &#9675;      C      &#9675;            Bro"
TGT,27419,TARGET CORP,823240.0,20581,408,"sh; 11:59 p.m. Eastern Daylight Time on June 12, 2018&bull;Participants in the Target 401(k) Plan &mdash; 6:00 a.m. Eastern Daylight Time on June&nbsp;11, 2018Return promptly to ensure proxy card or voter instruction form is received before the date of the Annual Meeting or, for participants in the ","in the enclosed postage-paid envelopeDeadlineInternet and telephone voting are available 24 hours a day, seven days a week up to these deadlines:&bull;Registered Shareholders or Beneficial Owners &mdash; 11:59 p.m. Eastern Daylight Time on June 12, 2018&bull;Participants in the Target 401(k) Plan &mdash; 6:00 a.m. Eastern Daylight Time on June&nbsp;11, 2018Return promptly to ensure proxy card or voter instruction form is received before the date of the Annual Meeting or, for participants in the "
APD,2969,"Air Products & Chemicals, Inc.",1371654.0,50802,274,"tegy. Our directors have diverse backgrounds and experiences and have demonstrated a commitment to strong corporate governance, shareholder engagement and sustainability.The Board of Directors      Selection of DirectorsThe Board has established the following minimum qualifications for all non-manag","viduals nominated for election to the Board are all current directors and possess a broad range of qualifications and skills that facilitate strong oversight of Air Products&#8217; management and strategy. Our directors have diverse backgrounds and experiences and have demonstrated a commitment to strong corporate governance, shareholder engagement and sustainability.The Board of Directors      Selection of DirectorsThe Board has established the following minimum qualifications for all non-manag"
MMM,66740,3M CO,2026816.0,63338,324,"her or not you plan to attend the meeting,please provide your proxy by either using the Internet or telephone as further explained in this Proxy Statement or filling in,signing, dating, and promptly mailing a proxy card.&nbsp;            &nbsp;BY TELEPHONEIn the U.S. or Canada, you can vote your sha","compensation, if properly presented at the meeting.    &nbsp;    &ldquo;AGAINST&rdquo;    &nbsp;    See the Board&rsquo;s opposition    statement.    &nbsp;    Page 73&nbsp;&nbsp;How to Vote&nbsp;Whether or not you plan to attend the meeting,please provide your proxy by either using the Internet or telephone as further explained in this Proxy Statement or filling in,signing, dating, and promptly mailing a proxy card.&nbsp;            &nbsp;BY TELEPHONEIn the U.S. or Canada, you can vote your sha"
SLB,87347,SCHLUMBERGER LIMITED/NV,,,,Refer to original file,Refer to original file
GD,40533,GENERAL DYNAMICS CORP,2069823.0,98563,218,,
ZTS,1555280,Zoetis Inc.,1053900.0,70260,150,,
ITW,49826,ILLINOIS TOOL WORKS INC,1710996.0,40738,420,bsp;M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Richard H. LennyIndependent&nbsp;66&nbsp;2014&nbsp;Three&nbsp;100%&nbsp;M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CH&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;E. Scott SantiChairm,bsp;One&nbsp;100%&nbsp;&nbsp;&nbsp;M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;M&nbsp;&nbsp;&nbsp;&nbsp;Jay L. HendersonIndependent&nbsp;62&nbsp;2016&nbsp;Two&nbsp;100%&nbsp;M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Richard H. LennyIndependent&nbsp;66&nbsp;2014&nbsp;Three&nbsp;100%&nbsp;M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CH&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;M&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;E. Scott SantiChairm
WM,823768,WASTE MANAGEMENT INC,857844.0,65988,136,"with respect to that director. Each of the other proposals requires the favorable vote of a majority of the shares present, either by proxy or in person, and entitled to vote.Effect of Abstentions and Broker Non-Votes&nbsp; Abstentions will have no effect on the election of directors. For each of th","ected, a director must receive a majority of the votes cast with respect to that director at the meeting. This means that the number of shares voted ""for"" a director must exceed 50% of the votes cast with respect to that director. Each of the other proposals requires the favorable vote of a majority of the shares present, either by proxy or in person, and entitled to vote.Effect of Abstentions and Broker Non-Votes&nbsp; Abstentions will have no effect on the election of directors. For each of th"
MPC,1510295,Marathon Petroleum Corp,,,935,"sp;2016&nbsp;&nbsp;1,600,000&nbsp;&nbsp;&nbsp;5,575,165&nbsp;&nbsp;&nbsp;3,520,008&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;4,200,000&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;1,097,813&nbsp;&nbsp;&nbsp;&n",
AON,315293,Aon plc,1417332.0,67492,217,,
CL,21665,COLGATE PALMOLIVE CO,1531456.0,23929,641,sp;    &bull;    Annual Board and committee self-evaluations    &nbsp;    &nbsp;    &bull;    Regular independent director evaluations&nbsp;    1        &nbsp;PROXY STATEMENT SUMMARY&nbsp;&nbsp;BOARD OF DIRECTORS&nbsp;The following table provides summary information about the ten directorsthe Board ,policies    &nbsp;    &nbsp;    &bull;    Pay-for-performance philosophy    &nbsp;    &nbsp;    &bull;    98% average attendance of incumbent directors at Board and committee meetings    &nbsp;    &nbsp;    &bull;    Annual Board and committee self-evaluations    &nbsp;    &nbsp;    &bull;    Regular independent director evaluations&nbsp;    1        &nbsp;PROXY STATEMENT SUMMARY&nbsp;&nbsp;BOARD OF DIRECTORS&nbsp;The following table provides summary information about the ten directorsthe Board 
BSX,885725,BOSTON SCIENTIFIC CORP,1273920.0,63696,205,,
FISV,798354,FISERV INC,1038075.0,69205,151,"p; Page Referencefor More Detail &nbsp; &nbsp; 3.&nbsp;&nbsp; &nbsp; Advisory Vote on Named Executive Officer CompensationThe board of directors is asking shareholders to approve, on an advisory basis, the compensation of our named executive officers as disclosed in this proxy statement. Ourcompensa",";&nbsp;&nbsp; &nbsp; &nbsp;01&nbsp;2018 Proxy StatementTable of Contents&nbsp;&nbsp; &nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; Agenda Item&nbsp;&nbsp;&nbsp; Board VoteRecommendation&nbsp;&nbsp;&nbsp; Page Referencefor More Detail &nbsp; &nbsp; 3.&nbsp;&nbsp; &nbsp; Advisory Vote on Named Executive Officer CompensationThe board of directors is asking shareholders to approve, on an advisory basis, the compensation of our named executive officers as disclosed in this proxy statement. Ourcompensa"
HUM,49071,HUMANA INC,1951090.0,57385,344,"ered certain factors to determine whether such firm&#146;s service as a compensation consultant raised a conflict of interest,including, among other things:  &nbsp;&nbsp;&#9679;&nbsp; Whether the firm provided other services to Humana;  &nbsp;&nbsp;&#9679;&nbsp; The amount of fees received by the fi","le authority to determine the compensation for, and to terminate the services of, the independent compensation consultant.  With regard to Willis Towers Watson and Aon Hewitt, the Committee has considered certain factors to determine whether such firm&#146;s service as a compensation consultant raised a conflict of interest,including, among other things:  &nbsp;&nbsp;&#9679;&nbsp; Whether the firm provided other services to Humana;  &nbsp;&nbsp;&#9679;&nbsp; The amount of fees received by the fi"
PNC,713676,"PNC FINANCIAL SERVICES GROUP, INC.",1383800.0,69190,201,"r by telephone. This Notice of Annual Meeting and Proxy Statement and our 2017 Annual Report are available at www.envisionreports.com/PNC. ADMISSION To be admitted to the annual meeting, you must present proof of your stock ownership as of the record date andvalid photo identification. Each sharehol","oxy card.  PROXY VOTING Even if you plan to attend the annual meeting in person, we encourage you to cast your vote over the Internet, orif you have a proxy card, by mailing the completed proxy card or by telephone. This Notice of Annual Meeting and Proxy Statement and our 2017 Annual Report are available at www.envisionreports.com/PNC. ADMISSION To be admitted to the annual meeting, you must present proof of your stock ownership as of the record date andvalid photo identification. Each sharehol"
SHW,89800,SHERWIN WILLIAMS CO,1338464.0,41827,323,"d in our 2017 Annual Report), (b)&nbsp;charge of $3.00 pershare for acquisition-related costs and purchase accounting impacts, and (c)&nbsp;$.80 per share contribution from Valspar operations. 2016 includes a charge of $.86 per share for acquisition-related costs. During 2017, we increased our annua","illion. 3&#8194;&#8202;&nbsp;2017 includes the following: (a) one-time benefit of $7.04 per share from Deferred income tax reductions (see Note&nbsp;14 of our consolidated financial statements included in our 2017 Annual Report), (b)&nbsp;charge of $3.00 pershare for acquisition-related costs and purchase accounting impacts, and (c)&nbsp;$.80 per share contribution from Valspar operations. 2016 includes a charge of $.86 per share for acquisition-related costs. During 2017, we increased our annua"
LRCX,707549,LAM RESEARCH CORP,1245010.0,95770,134,148; section below. &nbsp;&nbsp;&nbsp;&nbsp;Director&nbsp;&nbsp;CommitteeMembership&nbsp;&nbsp; Other Current PublicBoards &nbsp; &nbsp; &nbsp;&nbsp;Name&nbsp;&nbsp; &nbsp; Age&nbsp;&nbsp;&nbsp; &nbsp; Since&nbsp;&nbsp; &nbsp; Independent(1) &nbsp;&nbsp;&nbsp; &nbsp; AC&nbsp;&nbsp;&nbsp; &nbsp; CC&n,"irector nominee as of September 2018,and their biographical information is contained in the &#147;Voting Proposals &#150; Proposal No.&nbsp;1: Election of Directors &#150; 2018 Nominees for Director&#148; section below. &nbsp;&nbsp;&nbsp;&nbsp;Director&nbsp;&nbsp;CommitteeMembership&nbsp;&nbsp; Other Current PublicBoards &nbsp; &nbsp; &nbsp;&nbsp;Name&nbsp;&nbsp; &nbsp; Age&nbsp;&nbsp;&nbsp; &nbsp; Since&nbsp;&nbsp; &nbsp; Independent(1) &nbsp;&nbsp;&nbsp; &nbsp; AC&nbsp;&nbsp;&nbsp; &nbsp; CC&n"
USB,36104,US BANCORP \DE\,1165380.0,58269,205,"ates.     &#8203; &#8203;&#8203; &#8203;&#8203;  Founded     Customers     Branches     ATMs     Assets     Deposits     Loans     As of 12/31/17&nbsp; 1863    18.7M    3,067    4,771    $462B    $347B    $280B&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &#8203; &#8203;&#8203; &#8203;&#8203;     ""World's M","y statement highlights   &#8203;     About U.S. Bancorp    U.S. Bancorp (NYSE traded: USB) is the parent company of U.S. Bank National Association, the 5th&nbsp;largest commercial bank in the UnitedStates.     &#8203; &#8203;&#8203; &#8203;&#8203;  Founded     Customers     Branches     ATMs     Assets     Deposits     Loans     As of 12/31/17&nbsp; 1863    18.7M    3,067    4,771    $462B    $347B    $280B&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &#8203; &#8203;&#8203; &#8203;&#8203;     ""World's M"
ETN,1551182,Eaton Corp plc,1492533.0,71073,214,"ates the correlation between pay and the performance we are delivering to our&nbsp;shareholders.&nbsp;Total Shareholder Return and Performance-Based Incentive Plan Payouts&nbsp;Summary of 2017 Performance-Based Incentive Plan PayoutsShort-Term IncentivesGoals under our short-term, performance-based ","ased long-term award periods from four to three years.  As a result, two long-term performance periods ended on December 31, 2017. Awards for each period were earned at 25% of target.The table illustrates the correlation between pay and the performance we are delivering to our&nbsp;shareholders.&nbsp;Total Shareholder Return and Performance-Based Incentive Plan Payouts&nbsp;Summary of 2017 Performance-Based Incentive Plan PayoutsShort-Term IncentivesGoals under our short-term, performance-based "
CME,1156375,CME GROUP INC.,,,,Refer to original file,Refer to original file
NSC,702165,NORFOLK SOUTHERN CORP,1193283.0,91791,130,"com   &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;    &nbsp;   &nbsp;   &nbsp; Table of Contents   Business Highlights | 2018 Annual Meeting and Proxy Statement BUSINESS HIGHLIGHTSThis summary provides highlights from our Annual Report on Form 10-K for the fiscal year ended December 31, 2017, as filed","  &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;    Norfolk Southern Corporation   &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;    Page 4   &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;    www.norfolksouthern.com   &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;    &nbsp;   &nbsp;   &nbsp; Table of Contents   Business Highlights | 2018 Annual Meeting and Proxy Statement BUSINESS HIGHLIGHTSThis summary provides highlights from our Annual Report on Form 10-K for the fiscal year ended December 31, 2017, as filed"
ASTI,1350102,"Ascent Solar Technologies, Inc.",,,,Refer to original file,Refer to original file
EQIX,1101239,EQUINIX INC,1190450.0,119045,107,"SU awards. 2&nbsp;AFFO represents funds from operations (&#147;FFO&#148;), excluding depreciation and amortization expense on non-real estate assets, accretion, stock-basedcompensation, restructuring charges, impairment charges, acquisition costs, an installation revenue adjustment, a straight-line ",
MET,1099219,METLIFE INC,1475880.0,73794,200,"p;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; MetLife presented the amounts above for 2017 and 2016 in itsquarterly financial supplement furnished on Form 8-K on February 13, 2018. Each of the amounts presented above exclude the impact of the rel","bsp;&nbsp;$1.6&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;$3.7&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;$6.5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; MetLife presented the amounts above for 2017 and 2016 in itsquarterly financial supplement furnished on Form 8-K on February 13, 2018. Each of the amounts presented above exclude the impact of the rel"
GOOGL,1652044,Alphabet Inc.,,197274,,"e voted on at the Annual Meeting, the voting process, the compensation of our directorsand certain of our executive officers, corporate governance, and certain other required information.4.Why                                         did I receive a notice in the mail regarding the Internet availabil",osed services for independence and 2) pre-approval of the servicesby the Audit Committee. The Audit Committee considers whether the provision of services other than audit services is compatiblewith maintaining Ernst &amp; Young LLP&rsquo;s independence.    ALPHABET INC.&nbsp;|&nbsp;2018&nbsp;Proxy Statement&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;47    &nbsp;Back to Contents    Pre-ApprovalPolicies and ProceduresAllaudit and non-audit services provided by Ernst &amp; Young LLP to us must be pre-approved in
ATVI,718877,"Activision Blizzard, Inc.",2809800.0,93660,306,on  CommitteeNominating  and Corporate  Governance  CommitteeReveta Bowers692018Independent Governance and Organizational Consultant&mdash;&nbsp;&nbsp;Robert Corti682003Retired CFO of Avon Products&mdash;&nbsp;&nbsp;Hendrik Hartong III512015Chairman and CEO of Brynwood Partners&mdash;&nbsp;&nbsp;Bri,"r election to our Board of Directors, each of whom currently serves on our Board:NameAgeDirector SincePrincipal OccupationIndependentOther Public  BoardsCommittee MembershipsAudit  CommitteeCompensation  CommitteeNominating  and Corporate  Governance  CommitteeReveta Bowers692018Independent Governance and Organizational Consultant&mdash;&nbsp;&nbsp;Robert Corti682003Retired CFO of Avon Products&mdash;&nbsp;&nbsp;Hendrik Hartong III512015Chairman and CEO of Brynwood Partners&mdash;&nbsp;&nbsp;Bri"
KLAC,319201,KLA CORP,1199664.0,99972,124,,
OXY,797468,OCCIDENTAL PETROLEUM CORP /DE/,1271072.0,115552,110,,
MU,723125,MICRON TECHNOLOGY INC,1413500.0,56540,252,,
CCI,1051470,CROWN CASTLE INC.,852496.0,106562,87,"e, on the Record Date (as defined below), a holder of record of our common stock, par value of $0.01 per share (""Common Stock""). The record date for determining the stockholders entitled to notice of, and to vote at, the Annual Meeting is the close of business on March&#160;23, 2018&#32;(""Record Dat","ve the compensation of our named executive officers; and&#8226;such other business as may properly come before the Annual Meeting. Who can Vote.&#160;&#160;You can vote at the Annual Meeting if you are, on the Record Date (as defined below), a holder of record of our common stock, par value of $0.01 per share (""Common Stock""). The record date for determining the stockholders entitled to notice of, and to vote at, the Annual Meeting is the close of business on March&#160;23, 2018&#32;(""Record Dat"
DG,29534,DOLLAR GENERAL CORP,870155.0,13387,658,"&nbsp;&nbsp;&nbsp;&nbsp;Werefer to our company as ""we,"" ""us"" or ""Dollar General."" Unless otherwise noted or required by context, ""2018,"" ""2017,"" ""2016,"" ""2015,"" and ""2014,"" refer to our fiscal years ending orended February&nbsp;1, 2019, February&nbsp;2, 2018, February&nbsp;3, 2017, January&nbsp;29, ","rs on or about April&nbsp;12, 2018. We are providing this document tosolicit your proxy to vote upon certain matters at the annual meeting. &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Werefer to our company as ""we,"" ""us"" or ""Dollar General."" Unless otherwise noted or required by context, ""2018,"" ""2017,"" ""2016,"" ""2015,"" and ""2014,"" refer to our fiscal years ending orended February&nbsp;1, 2019, February&nbsp;2, 2018, February&nbsp;3, 2017, January&nbsp;29, "
MCK,927653,MCKESSON CORP,1803390.0,38370,473,"ensation program, informed by an ongoing discussion with you. We look forward to continuing the dialogue and encourage you to reach out with any questions or concerns related to our program before making your votingdecision. Thank you for your investment in McKesson.  The Compensation Committee, And","rrent Committee ChairAndy D. Bryant will not stand for reelection at the 2018 Annual Meeting.  Our Committee is and will remain committed to the ongoing evaluation andimprovement of our executive compensation program, informed by an ongoing discussion with you. We look forward to continuing the dialogue and encourage you to reach out with any questions or concerns related to our program before making your votingdecision. Thank you for your investment in McKesson.  The Compensation Committee, And"
ICE,1571949,"Intercontinental Exchange, Inc.",1359900.0,135990,106,"Employee Stock Purchase Plan&nbsp;FOR&nbsp; Majority ofvotes cast&nbsp;48 4. &nbsp;Ratification OfErnst&nbsp;&amp; Young LLP As Our Independent Registered Public Accounting Firm&nbsp;FOR&nbsp; Majority ofvotes cast&nbsp;54 Record Date for Voting and Shares Outstanding We had 580,976,087 shares of ou","jority&nbsp;ofvotes cast&nbsp;4 2. &nbsp;Advisory Resolution ToApprove Executive Compensation&nbsp;FOR&nbsp; Majority ofvotes cast&nbsp;20 3. &nbsp;Approval Of TheIntercontinental Exchange, Inc. 2018 Employee Stock Purchase Plan&nbsp;FOR&nbsp; Majority ofvotes cast&nbsp;48 4. &nbsp;Ratification OfErnst&nbsp;&amp; Young LLP As Our Independent Registered Public Accounting Firm&nbsp;FOR&nbsp; Majority ofvotes cast&nbsp;54 Record Date for Voting and Shares Outstanding We had 580,976,087 shares of ou"
EMR,32604,EMERSON ELECTRIC CO,1545222.0,36791,425,"ormation solutions that help customers achieve their business goals &nbsp; &nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp; Navigated a changing business environment, leveraging opportunities forsavings and maximized returns resulting from the new Tax Cuts and Jobs Act &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; &nbsp","ions &nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp; Enhanced Emerson&#146;s technology, software and services capabilities toleverage the company&#146;s industry expertise to deliver practical digital transformation solutions that help customers achieve their business goals &nbsp; &nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp; Navigated a changing business environment, leveraging opportunities forsavings and maximized returns resulting from the new Tax Cuts and Jobs Act &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; &nbsp"
FCX,831259,FREEPORT-MCMORAN INC,1795230.0,66490,277,"ing:  &nbsp;&nbsp;&#149;&nbsp; Solid operating performance throughout global operations.  &nbsp;&nbsp;&#149;&nbsp; Developed attractive organic options for future growth, including commencement of development of the Lone Star oxide project located near our Safford mine in eastern Arizona. &nbsp;&nbs"," of $4.7&nbsp;billion exceeded capital expenditures of $1.4&nbsp;billion, which enabled us to reduce our consolidateddebt, net of cash, by $3.1&nbsp;billion during 2017. Highlights included the following:  &nbsp;&nbsp;&#149;&nbsp; Solid operating performance throughout global operations.  &nbsp;&nbsp;&#149;&nbsp; Developed attractive organic options for future growth, including commencement of development of the Lone Star oxide project located near our Safford mine in eastern Arizona. &nbsp;&nbs"
